RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
394404,"Boston, MA",10,335700,331100,3.26E+05,321800,320800,319400,317800,316900,312300,305900,295500,295700,290500,2.93E+05,288700,294100,298300,3.04E+05,307700,308600,305400,309800,309800,315400,312900,314600,311800,313600,319400,325800,325800,325400,324800,322500,310300,300700,293800,296200,3.02E+05,310600,319200,320900,3.21E+05,314800,310100,302900,301500,303500,310700,315800,319300,325900,330300,329800,326500,327400,330900,329500,322800,324500,327400,336200,337100,340300,3.42E+05,3.45E+05,3.47E+05,351500,352600,353600,3.53E+05,354500,355700,352100,351500,3.52E+05,355200,355200,353300,354400,355100,357200,358200,363600,364600,364500,361800,362200,365700,367900,368900,366100,366300,367800,369600,367700,366800,369800,3.73E+05,377700,378600,378700,380300,382300,384300,384800,385200,388900,392500,3.94E+05,395300,395500,397500,3.97E+05,399500,4.05E+05,411700,413900,410200,414600,416900,424800,423800,427900,
395057,"San Francisco, CA",11,590900,550800,519200,498200,489500,467800,441300,410100,378600,357700,337600,326700,309100,302500,306900,331300,356200,374500,393100,403400,413200,421600,420700,416100,405300,400800,408800,4.16E+05,428200,434200,437900,434300,4.25E+05,419800,410200,4.01E+05,389400,381900,381900,382400,387200,389900,392400,391300,389500,383500,381700,375500,375100,383800,4.00E+05,420300,438400,449900,456600,468500,478500,496300,4.91E+05,488600,486900,5.13E+05,542600,563200,5.73E+05,573500,574700,5.76E+05,578600,581700,585300,589600,592900,593700,597200,598700,602900,610900,622900,629400,629900,625500,6.24E+05,631400,649400,659200,6.60E+05,645300,638400,642600,647700,651400,653300,672800,680400,675200,6.53E+05,648700,656400,671100,6.77E+05,671800,663200,664200,673800,688700,697300,704600,710100,718300,719100,721600,722800,727100,732300,746200,765700,780900,781600,778300,778400,779400,786600,788200,
395025,"Riverside, CA",12,303300,284800,268900,2.58E+05,247400,2.36E+05,222900,214300,205100,196800,188700,179500,171100,160500,155700,153500,153900,154700,156500,159800,164900,168800,174300,174700,175700,172400,174200,174800,1.75E+05,173400,172900,173700,172700,172700,174600,175400,173800,169600,168100,167300,167100,167200,1.68E+05,169100,169700,168600,170200,169900,172200,173400,175900,177200,178300,180300,184500,189300,196200,203300,208600,2.10E+05,212600,216300,222700,228400,232300,235700,238500,2.43E+05,245600,249400,2.55E+05,257800,258700,256300,260700,261900,262800,261300,260200,2.63E+05,265700,269900,272200,273500,275700,276300,277200,277700,279800,282900,283300,283200,2.83E+05,286500,292600,293900,2.95E+05,293400,296200,296500,298300,298700,3.03E+05,305200,309100,309900,313200,3.16E+05,319800,322500,3.25E+05,328600,3.31E+05,332800,332700,334500,334200,333600,338700,345300,347300,344600,343100,345100,345700
394976,"Phoenix, AZ",13,223300,216800,210200,203700,195800,187500,178800,170700,161100,151200,141100,131500,124400,118400,115100,115800,1.19E+05,122900,124500,125700,128700,129600,129700,129600,130300,131200,129900,128900,127200,123800,121600,119800,1.19E+05,115700,113500,112900,112700,112700,110900,111700,111200,111300,112900,114100,119800,1.22E+05,125100,125700,129100,133800,140800,146600,149800,152800,152400,156100,158300,162600,163600,164100,166300,170200,173600,177200,180300,182100,1.83E+05,184100,185400,186200,185900,185400,186100,186300,1.87E+05,185900,186600,188100,1.90E+05,190400,191200,192900,194500,196700,1.98E+05,199500,201700,203400,204900,204200,205300,207400,209100,212600,213600,215600,214500,216500,218400,219800,220600,221600,223500,224700,226200,227100,228900,230300,232500,234300,235300,236400,2.39E+05,241700,243800,245300,247300,249800,252100,254200,252900,2.51E+05,248700,250700,254100
395078,"Seattle, WA",14,348500,340100,329300,321200,314400,314600,311900,313100,305400,308100,309400,317500,312200,304600,293700,291400,2.87E+05,286900,288300,292700,292300,296800,304100,3.13E+05,312300,303600,296100,288100,292900,295600,296500,289700,285700,291900,291700,294200,286700,283600,273600,264500,2.59E+05,258200,258800,2.56E+05,254200,257700,260100,262100,259100,266400,271800,281300,283800,285700,288600,291500,2.99E+05,301700,299600,2.99E+05,300600,307900,311100,311200,313100,314900,318700,3.19E+05,318900,316800,316800,317100,316800,313800,310900,312500,316400,318800,321200,321400,322900,323600,326300,3.31E+05,334400,336800,336200,336900,333800,334800,334400,340900,3.41E+05,346500,348800,3.53E+05,352900,353900,356600,358800,360100,362100,362500,366200,370800,3.76E+05,380600,382200,386400,3.90E+05,395300,4.01E+05,403500,405500,407500,410200,415300,421500,430600,442200,453100,462600,458200,451600,439900
394865,"Minneapolis-St Paul, MN",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183300,189200,193500,196300,197400,1.97E+05,196500,194900,196300,195300,197300,197500,2.00E+05,200900,2.04E+05,203800,205200,205500,207400,208700,213900,2.19E+05,223100,220900,2.19E+05,217300,216800,218300,218600,220100,220900,2.22E+05,225300,226200,225800,223900,223300,224700,225700,227100,228400,228900,228300,229500,231500,233800,235300,2.36E+05,237500,237700,238700,240500,242300,242600,242600,244300,248400,251100,2.54E+05,254600,255500,
395056,"San Diego, CA",16,403200,395300,380100,368300,352500,340300,330700,320100,308300,298600,290500,288900,283500,283100,282300,290600,298900,307600,314600,320600,325700,330300,326700,328700,329100,336700,335600,3.32E+05,3.30E+05,328500,335400,336600,337900,335900,327500,322900,318400,321800,321700,318100,316400,315800,314300,3.14E+05,313800,317300,317400,3.18E+05,319200,3.24E+05,329100,330800,334200,337900,346600,352100,360200,368500,371100,372700,3.74E+05,386100,397300,404900,408900,409400,413900,413500,416800,418900,4.19E+05,419400,421900,427300,430900,429900,432900,435400,438500,439800,439100,4.38E+05,443600,448600,452700,450200,450200,454300,456600,458800,456900,458700,464300,470100,4.74E+05,4.73E+05,473400,476100,479100,479700,477700,481600,4.86E+05,494100,495600,498800,499700,5.05E+05,508400,512500,514800,521200,523700,5.26E+05,528500,529800,537900,542700,5.45E+05,545300,543300,552200,551300,554100,549900
395121,"St. Louis, MO",17,146300,145100,142700,140700,140700,140700,140700,140700,139100,138400,134200,137200,136500,138900,1.35E+05,1.35E+05,133500,133200,134300,137500,138900,137700,137500,136200,137300,136100,137100,136500,136100,134100,133600,132100,132700,131300,132200,130900,128500,125700,125100,125300,1.26E+05,127200,127800,128600,129600,128300,125700,122800,123200,124400,126500,127300,128300,129200,131500,131400,1.30E+05,129300,127600,127100,126500,131300,136300,140800,142100,141900,142700,142600,141900,140200,139800,139100,137800,138300,140100,144100,144200,144300,143300,143600,146100,147800,149600,1.51E+05,152300,153500,1.53E+05,154100,155200,157400,156500,156200,154900,156900,157200,157700,155800,1.58E+05,157900,158800,156700,156900,157600,158600,159300,1.59E+05,159800,160200,161900,161200,161700,159500,160700,160500,1.62E+05,162800,1.65E+05,166600,167800,1.69E+05,169600,170500,169300,167100,
395148,"Tampa, FL",18,1.78E+05,172500,167100,162100,157600,152500,150100,145700,142800,137500,133900,130200,126200,123500,121800,121700,1.22E+05,119300,119900,119900,124500,123700,124300,123100,121600,120700,118300,118800,113200,110500,108200,110500,1.10E+05,107800,103100,97900,93500,91500,92100,94900,97500,98600,98900,99100,98900,98900,1.00E+05,100300,100500,100400,103700,106300,109200,109600,110400,110900,115100,1.17E+05,120200,117100,119500,119300,122800,122300,124700,127400,129200,129400,130100,130700,130500,128300,1.26E+05,1.26E+05,128400,131500,133800,134500,135400,136900,138100,138400,138100,138900,141100,143900,146500,147500,147300,145400,146800,148300,151700,153800,157200,1.60E+05,160900,161600,163100,166600,166800,167600,167400,168900,170800,1.73E+05,176800,180900,182800,184800,184400,186600,186300,184700,184900,185700,190400,193800,2.01E+05,207200,208500,204900,198900,197700,
394358,"Baltimore, MD",19,244700,242700,2.37E+05,232100,226200,227800,231200,235500,234300,228800,230500,2.32E+05,235600,233100,225600,221900,214500,220100,222500,230300,230100,232600,231200,233300,230200,224500,215400,210400,2.03E+05,204900,202300,211400,208600,209100,219600,235300,235300,223400,207900,208500,197600,199300,191500,201900,205600,217800,222700,223400,222100,223700,221600,224700,2.19E+05,219800,220700,231400,236600,234800,232300,228400,224500,221400,222400,228300,232600,234900,232500,227300,226200,2.28E+05,231600,232400,235600,233700,232800,230800,230800,233600,236200,240100,239200,238200,234200,233200,231800,231900,232500,234600,237600,234100,232900,231600,234600,236200,235400,239600,2.40E+05,244300,242500,244100,2.42E+05,241300,240900,2.48E+05,249500,248700,242900,2.44E+05,243700,244400,244500,244500,242900,241900,244800,249700,253600,253600,253200,249900,252900,253100,254400,252200,
394530,"Denver, CO",20,202400,197100,196100,194600,196900,199100,198500,196600,191900,185300,176500,173200,173900,179800,184400,190900,196300,203100,204500,207200,205900,207200,205700,207300,2.06E+05,205400,2.04E+05,203800,208100,211500,215800,214700,213500,213400,208400,204400,198700,197800,198300,200100,200800,203100,2.04E+05,206500,2.07E+05,207600,209100,204200,203900,207100,216600,223800,227600,232400,235900,238500,238600,236800,235800,235300,237500,240400,2.43E+05,245800,247700,249800,251800,253700,253600,253400,2.53E+05,251400,251100,251600,2.55E+05,257600,260100,262400,264500,265300,269700,272200,278500,278900,2.84E+05,285700,290500,291700,291100,293300,295400,300700,303800,307400,311100,315700,319500,320200,322600,324100,3.28E+05,329600,332500,335900,338600,342400,344800,349700,351700,355700,356300,360200,359900,363300,365500,371500,3.72E+05,377800,3.82E+05,389200,388500,3.90E+05,391900,392400,390400
394982,"Pittsburgh, PA",21,96200,9.60E+04,97100,96600,100100,99900,98600,95400,95600,91700,88600,86900,8.90E+04,91100,94200,98700,1.04E+05,105600,106500,107200,109700,109100,107700,105100,106400,108400,109800,109800,107300,106500,106700,108600,108900,108400,109200,1.05E+05,105400,100800,1.06E+05,1.06E+05,110800,111100,111800,111500,111600,1.10E+05,109900,111600,112500,115400,115600,119200,119300,118600,118700,118900,120400,119700,119600,119400,119900,1.19E+05,1.20E+05,1.21E+05,122300,122400,122300,121500,120900,119500,118800,119300,120100,1.22E+05,1.22E+05,123400,1.23E+05,124900,125300,127500,126500,128200,128300,131400,1.33E+05,131100,128400,126900,129300,129900,130400,129200,129900,130600,131800,132900,131300,1.32E+05,131500,132600,132100,1.31E+05,130400,1.31E+05,133400,134100,135700,135400,137800,137800,1.39E+05,138700,1.38E+05,137300,136700,138700,141200,138800,137500,137200,144300,1.44E+05,142600,140100,
394998,"Portland, OR",22,279700,272900,268800,265400,265300,263800,2.59E+05,2.58E+05,254600,255300,253700,257300,253400,246900,236900,234900,233200,235500,234800,2.36E+05,233600,236400,2.39E+05,241500,239500,236900,232400,229200,230100,2.34E+05,236800,2.34E+05,232200,231100,230300,226300,218600,212500,209700,209700,212100,212400,215600,214500,218800,216400,216100,212900,2.12E+05,214300,216500,223600,227800,231800,2.33E+05,235100,2.36E+05,238900,242600,244300,247400,246900,250100,249600,253200,2.55E+05,259300,261200,262700,260900,260100,264500,265800,267100,264200,265200,266900,267600,2.69E+05,270200,272400,274300,275300,276800,277500,279300,280100,284100,286100,288600,288600,289600,290900,296200,299300,303400,305900,311300,314500,317700,316900,318600,320500,324900,327800,330400,336200,3.41E+05,343300,343800,344200,347200,348500,350900,351600,355700,357600,362300,371400,382700,3.86E+05,381700,378600,380500,3.79E+05
394458,"Charlotte, NC",23,156700,153600,149800,148900,148700,148700,149500,150200,149100,149300,148300,151100,1.50E+05,148600,144900,146200,148600,150200,149700,150400,149800,148200,150200,151900,151800,147200,145200,146700,149300,150500,150400,150500,151200,1.53E+05,157500,157800,153100,146500,144500,151700,153200,154900,147500,148400,143200,1.47E+05,146900,152400,153100,153100,155500,159700,161400,160500,156900,155800,153900,155400,1.57E+05,160900,161300,162100,163100,163200,165100,164900,166100,166600,1.67E+05,169100,169200,168700,168400,168600,169700,169800,1.71E+05,171300,172100,1.71E+05,1.70E+05,171200,173500,178300,178800,180900,1.80E+05,180300,179300,1.79E+05,180700,182400,184200,183500,184200,184700,184300,183500,183900,187700,188600,190400,189800,1.91E+05,191300,192100,1.94E+05,194200,1.97E+05,198100,199200,200800,204300,205100,204900,205200,207400,2.09E+05,210300,213200,214500,217300,220300,221900,
395045,"Sacramento, CA",24,283900,272300,255300,241600,231700,2.29E+05,224200,218600,209600,2.02E+05,195300,189600,186100,184900,185800,188200,193500,198100,201800,204400,206400,207800,207300,203700,203900,203100,2.04E+05,201200,201500,2.01E+05,202200,198800,200400,1.98E+05,195700,188400,182200,179700,175800,175400,1.74E+05,176800,1.78E+05,1.77E+05,178800,1.79E+05,180400,179500,180200,182500,183900,185300,189600,195200,204300,208600,214600,217200,223300,227700,236300,241900,248600,252700,260500,264200,267200,266800,268800,270300,272900,276900,279400,281100,282500,284100,286300,287500,290300,292100,290400,293200,293200,301700,3.02E+05,3.06E+05,3.04E+05,304500,305700,3.06E+05,307300,3.07E+05,309800,313100,319900,322300,325600,324500,327300,328600,330700,333200,334400,337900,3.41E+05,342100,3.44E+05,343500,344900,347400,350500,355300,359500,363100,366500,367600,371600,373800,3.80E+05,383800,388400,390400,388300,386900,385600
395055,"San Antonio, TX",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,174100,174700,1.75E+05,177300,177300,178900,179300,181300,180300,181900,181900,184100,184500,185100,185400,184700,186400,184800,185900,1.86E+05,185900,188400,189100,192500,1.90E+05,189700,191200,1.94E+05,194700,193500,192800,191900,192500,191400,1.92E+05,192100,193500,194700,196500,2.01E+05,203900,207700,208900,208100,205200,204500,206400,207600,205600,
394943,"Orlando, FL",26,221200,214800,205800,203200,199500,197700,194600,187500,179500,167400,163100,156400,148800,137300,127500,122200,119200,121300,121300,122200,119600,1.20E+05,115400,114800,109600,109800,108900,1.11E+05,109800,104700,100500,99100,99700,97900,96500,92500,95400,97500,103300,103900,104600,106100,107500,109200,111200,113100,114900,114200,114700,112400,114200,1.16E+05,119500,120500,121600,123200,123400,124100,126500,130200,133300,135700,137400,139300,140800,145700,149300,150300,149600,149400,151400,152400,153800,155200,156600,157900,158300,158600,158400,1.59E+05,157600,156700,157600,161900,167600,169700,173500,174100,176900,176900,180900,183400,186700,187700,193700,194900,196600,1.94E+05,195800,199800,2.02E+05,205200,203800,206700,205400,208200,210500,214900,216200,215700,214200,215300,215100,217100,218600,221200,223800,228600,237400,243100,241300,234800,231100,230300,230500
394466,"Cincinnati, OH",27,135500,130700,125300,125600,123700,122900,1.21E+05,1.21E+05,119400,114400,111300,110600,1.11E+05,113400,113600,116200,115800,116800,118600,122200,124700,1.25E+05,1.24E+05,124700,124900,123400,121600,119900,118700,117500,118600,119100,117900,1.18E+05,120100,122800,1.18E+05,111900,108400,109800,113900,115500,115500,113800,1.14E+05,115800,117900,116500,114100,112600,114400,117900,119300,119100,119100,120800,121800,121100,122900,123700,125300,123600,125100,1.25E+05,127100,126400,127300,1.26E+05,127500,127800,1.28E+05,128200,128400,1.30E+05,130500,133600,135100,1.37E+05,135900,135100,133900,133800,1.34E+05,136200,136400,135700,135300,135600,136500,136700,136900,138200,136200,1.42E+05,143900,152700,150700,1.52E+05,147500,147300,146200,146200,1.47E+05,149600,151600,1.52E+05,155400,155900,155800,152500,150100,150500,150800,151600,151200,151600,1.54E+05,155800,158900,165100,166800,165800,161200,157800,
394475,"Cleveland, OH",28,116600,113300,106600,104700,103100,102600,99700,96400,85800,79900,75700,80300,78800,83700,86700,9.50E+04,97700,101100,1.04E+05,108900,111100,108300,107600,112100,115300,112500,108400,108200,105800,102900,100200,105400,109800,112900,107900,103900,9.70E+04,94300,90800,95600,98200,100200,97600,96800,93100,93400,93500,97800,9.70E+04,98400,98400,99200,100800,102500,105200,106100,104400,104900,1.05E+05,109600,108400,104800,100800,103300,107300,1.09E+05,109100,108900,109600,107600,109400,111800,115800,116200,115400,115400,116100,117900,116500,117400,1.16E+05,117800,121500,122500,122800,116600,1.16E+05,115600,117600,117200,117500,116700,1.14E+05,114100,115300,127100,125600,127600,120700,124800,122900,123400,123600,126700,127500,128300,132300,141400,141700,138200,130500,129200,127400,1.25E+05,125200,129500,133200,1.34E+05,1.37E+05,1.47E+05,150400,147700,138300,135500,
394735,"Kansas City, MO",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159600,1.61E+05,1.62E+05,162300,163900,165600,1.68E+05,1.69E+05,168900,163900,161200,159600,161900,163100,163700,162600,159100,158100,160900,164800,171100,173200,175200,172300,172600,171300,171900,170300,170400,170400,168900,165500,159700,159600,161500,168500,170600,172100,170800,172900,174100,174800,174300,175900,197600,200400,202500,184300,184200,185600,185600,187900,184100,187100,191400,201200,222300,225300,222400,205300,200800,
394775,"Las Vegas, NV",30,248300,242400,234900,229200,218900,207800,194100,187400,178400,170200,161800,155200,149100,138200,130300,126200,1.25E+05,121900,119700,121400,1.24E+05,124800,1.25E+05,124800,125300,125900,127900,130600,128100,126300,122100,122500,121500,119800,118800,117800,116300,114300,112600,113200,1.11E+05,107800,105500,107300,109900,110200,110500,1.10E+05,111800,113400,116300,120600,122300,124100,124600,129100,133400,1.37E+05,139500,141900,145600,148800,152400,158300,161600,1.64E+05,162800,165200,167500,169500,169900,1.72E+05,174500,175400,175300,169500,169200,171700,179100,182100,182700,183500,184400,1.90E+05,190700,192500,1.89E+05,190400,191400,192400,193400,193900,195800,196900,200700,204800,206200,204800,203700,205300,206600,205300,205100,207300,210900,210700,213300,215200,220800,221200,224300,231200,234100,233600,231600,235800,239200,241900,245800,2.52E+05,260400,263200,266400,269500,
394492,"Columbus, OH",31,139800,137300,137500,1.37E+05,135400,133300,131700,130100,126700,122400,124300,123400,1.23E+05,1.20E+05,121200,123900,127700,132400,135600,137700,137600,1.33E+05,129300,131500,134500,135400,131400,131400,126100,123700,119900,123200,1.24E+05,131600,133900,1.29E+05,120800,116700,118200,119900,121800,126600,125300,123400,123900,1.27E+05,127400,122400,119700,122300,128100,132900,1.37E+05,137100,137200,134300,134900,134100,136200,134500,133500,131400,134100,139500,144600,146300,145300,143900,157700,157600,158300,146400,149900,151400,151300,152200,1.53E+05,154700,154200,155300,155700,156900,154600,164300,164300,166400,161300,161900,162800,159100,1.59E+05,156200,154100,149500,152600,157100,163300,165300,164900,163400,162400,162300,1.65E+05,167300,171900,173300,175800,173800,1.73E+05,1.72E+05,172300,172200,172200,171700,173100,175100,177700,181200,183600,186700,185900,1.83E+05,179300,181700,
394705,"Indianapolis, IN",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127800,126700,132500,137800,143100,144400,145300,1.45E+05,145800,147900,152500,154700,156700,151300,149100,145700,148100,129300,118700,105700,113500,115500,121100,123600,125500,132200,137500,142200,139800,139800,139600,141700,141900,144400,146500,147500,145900,144400,142200,143300,142100,143700,144600,145500,146200,146300,146600,148600,149900,151200,151600,150400,150100,153500,158300,161700,162400,160800,160200,1.59E+05,160800,159800,159800,158100,159600,160200,160100,163800,167500,172500,171800,
395059,"San Jose, CA",33,661700,638400,610600,593300,577100,564100,539900,513400,474300,450600,435500,4.30E+05,409300,394300,386200,402700,429900,454500,465600,468400,471600,487900,494500,498700,496100,490900,491800,492300,503300,512200,517400,516600,514600,511500,500900,481600,4.72E+05,471200,4.79E+05,486400,488900,497700,497700,491800,484200,479300,4.80E+05,474700,475900,487700,503500,523100,543100,5.67E+05,577800,584900,586100,592400,602300,608100,614100,622900,6.35E+05,640600,641800,645100,650200,652700,654900,6.59E+05,668500,675400,683900,692400,695600,701100,695500,703200,7.09E+05,719900,726100,734500,731200,738400,740100,7.51E+05,7.58E+05,7.69E+05,783500,801600,804400,807600,802300,814400,807400,807600,803300,817900,823700,824200,827700,8.29E+05,838400,845700,851800,851200,853900,866200,883600,886800,885900,889400,903400,921700,950700,982500,1010500,1058700,1078900,1136400,1162300,1183200,1159100,1131600,1116800
394355,"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223100,222300,225500,231500,234700,237500,236400,238700,239500,237700,237400,237400,2.44E+05,248100,248700,246100,245900,247500,252400,252400,253100,253100,255100,259600,2.61E+05,263300,263900,268200,269800,270800,268700,270500,270900,271100,271800,273600,275700,276100,276400,279400,283300,285300,286300,283900,286500,284900,286900,285400,286100,286800,289500
395194,"Virginia Beach, VA",35,223600,220300,216900,211700,210200,209100,208900,207400,206300,205700,207700,2.10E+05,212500,211200,210200,205300,202500,200900,203900,206400,204300,202900,2.05E+05,207100,209200,204800,203100,198600,199700,198600,200500,196200,197700,199100,204500,200800,192700,183300,178900,173700,171400,173100,178400,180700,178800,178200,178800,181800,183900,185400,188200,186200,184700,182700,188900,1.94E+05,195200,192500,1.93E+05,192700,192800,191200,190400,191800,193100,196700,195900,195500,1.94E+05,1.93E+05,190800,189600,191400,1.93E+05,1.93E+05,192200,189800,190100,1.90E+05,192700,192700,193400,1.92E+05,194900,197200,198300,200900,200100,203900,201600,203900,2.01E+05,199500,199200,202500,205600,204900,205200,206700,208400,208400,206700,205700,207600,212100,214900,216900,220400,219800,219900,215400,217300,216700,216200,214500,215200,216300,217400,220700,222900,226400,221400,222500,219800,220400
394902,"Nashville, TN",36,150700,149400,147600,146200,144500,143200,1.42E+05,142900,142100,140800,141700,142700,143300,141400,138700,138700,138200,139500,140200,141700,141100,141300,142700,143400,145100,142800,143400,141300,140100,139500,142300,144400,144200,142600,144200,143900,142400,140600,138800,138200,136900,140400,138800,138800,1.36E+05,138900,139500,141500,140500,140600,1.41E+05,141800,1.43E+05,144400,145600,146900,145500,148100,149600,151700,150600,151700,154400,156500,158400,158800,159200,158900,158500,159800,1.59E+05,163500,164900,168200,165800,167700,167100,168400,1.68E+05,169300,172400,175400,177500,179100,180900,182100,183200,183500,181500,181100,1.83E+05,187800,190900,188800,191200,191100,193700,194300,196900,2.00E+05,203200,2.07E+05,209800,213800,213200,215500,218200,220900,222800,221300,222400,222800,223500,225800,230400,233500,237400,238300,244700,248400,252900,253600,250900,248100,243800
394862,"Milwaukee, WI",37,198500,190600,185100,180200,179200,178600,181500,180400,181900,180100,181200,179800,176800,172100,166800,1.65E+05,163600,163900,165400,167200,170900,172200,176400,182200,183900,178400,170700,1.66E+05,171300,1.75E+05,178300,175600,175400,177500,180500,188500,181700,174300,163200,163300,166900,1.66E+05,168600,166400,165800,165700,1.68E+05,1.67E+05,162700,161600,160300,162400,163400,167100,168100,166300,157100,157600,162900,1.74E+05,176500,174400,173500,172200,174400,175500,175700,1.73E+05,171300,171600,172100,171700,171500,169100,1.70E+05,169700,175200,176600,179600,177800,182200,184700,185900,183700,181500,184600,187600,190400,187500,1.93E+05,189800,192900,182800,183700,178300,183500,184700,1.89E+05,185400,1.88E+05,185800,186500,186100,1.89E+05,190400,188900,195200,197500,200700,197600,1.97E+05,196300,196700,198600,198400,198800,203800,204800,208600,207800,209200,209200,206100,208300,
394714,"Jacksonville, FL",38,194200,1.86E+05,176300,169900,168200,166900,166500,1.64E+05,1.61E+05,158400,160500,164300,161800,153100,141400,137300,138100,1.40E+05,138500,137300,136600,138800,1.41E+05,142300,139600,135500,130300,126600,121400,1.19E+05,116600,118300,118700,123300,123300,123500,121600,121700,119700,117600,116200,119700,118400,121700,119200,1.26E+05,122900,1.25E+05,1.21E+05,123900,124200,124700,125500,124400,123800,123700,124600,126500,130800,136900,139100,138500,137200,139100,139300,141800,144400,145700,143900,139400,137300,136500,139300,142100,140700,140200,141200,1.43E+05,144300,144200,146500,149500,150900,153700,152500,152700,153300,155100,158500,159100,159100,158500,152900,154700,157600,170400,170200,168900,164900,1.67E+05,166100,166400,167200,170300,167100,1.68E+05,170200,185900,1.89E+05,1.91E+05,182400,181500,178600,177800,177300,177600,178400,187400,2.01E+05,214800,214900,207600,197300,195300,
394849,"Memphis, TN",39,113100,111200,105700,103800,101800,104100,103500,102900,97900,93200,90300,94800,9.90E+04,100800,96100,95600,97500,102400,106600,111300,114200,114600,111800,105100,100800,100900,104100,103500,95600,89400,88800,9.10E+04,99700,101200,103500,100900,99600,96100,89300,87300,84200,85500,91400,96100,96700,93300,95700,95300,95100,92500,93200,91300,92600,9.30E+04,96400,9.80E+04,105200,107500,110900,108900,107400,103500,101100,104900,110700,112200,113600,113500,116300,115900,1.17E+05,119500,122900,121900,123400,120400,1.25E+05,124500,125200,128900,129900,130800,127400,129800,132100,131800,129300,128300,125400,125500,126100,126700,125500,124800,125600,126500,126800,131700,134100,136800,134700,137400,135800,137100,137500,140500,140100,138500,136900,138600,139700,141100,139200,139900,142800,147100,152100,1.53E+05,155500,153700,153800,153100,154100,153900,151200
394935,"Oklahoma City, OK",40,102500,1.05E+05,105500,108900,108300,110400,108300,108500,107200,106100,106700,107500,111200,111100,111600,112300,1.14E+05,114100,113400,112200,1.13E+05,111700,108800,107600,1.11E+05,115900,116700,115100,112400,110300,109600,110200,114300,115800,117300,116700,115400,113700,114500,113800,116100,114400,116900,117600,117600,118300,118800,121300,1.21E+05,120900,121300,120500,120600,121100,1.25E+05,128300,130700,131100,130600,129500,130100,129500,128900,127500,129500,1.32E+05,133400,132400,131500,130900,130600,130600,132700,1.34E+05,134600,133900,134600,134800,1.36E+05,136800,1.38E+05,140400,140900,141600,1.38E+05,1.37E+05,140100,145200,148700,147900,147100,148100,147800,148400,149600,150200,149100,146800,144400,145200,144200,143800,143300,143800,144800,144100,145100,145400,145200,1.46E+05,147300,148600,148900,147600,147300,145700,147100,148700,148500,1.51E+05,150400,1.49E+05,147700,146400,
394807,"Louisville-Jefferson County, KY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34E+05,131100,129400,125600,126100,129100,131300,132200,133400,1.35E+05,1.36E+05,1.35E+05,133200,134300,133200,137600,141400,147300,1.49E+05,1.50E+05,148600,145900,144400,147400,150800,156300,156500,157400,152100,151900,152200,154100,155500,156200,158900,159300,159900,159600,160600,160700,159800,159300,160100,160400,161300,159500,161600,164100,167400,170600,169500,172300,167500,167600,165600,165900,
